"Ustar (m/s)","Wall Y+","Wall Shear Stress: Magnitude (Pa)","X (m)","Y (m)","Z (m)"
0.0074669236735689301,0.037124072129616076,0.055704633839994078,0.32949552298870255,-1.3729875734090863e-09,0
0.0071903519491275129,0.035750549616892814,0.051655225721353955,0.32709333205543689,5.9959043005718832e-10,0
0.0068649492812025478,0.034134078519460119,0.047086410459428463,0.32469114112216979,2.3539867292326699e-10,0
0.0065140449003374653,0.032390632185296447,0.042396535423494176,0.3222889501889028,-1.9495537425707832e-10,0
0.0061010502644627861,0.030338260027660852,0.037191855983339066,0.3198867592556357,-3.8611815785138134e-11,0
0.0056501344660266602,0.028097120262931,0.031898362141725353,0.31748456832236849,5.7140143123090945e-11,0
0.0051093770720418985,0.025408996231308267,0.026085782210611863,0.31508237738910139,7.9344288999096349e-12,0
0.0044970543382403579,0.022364736299352473,0.020209220202064834,0.31268018645583417,-1.6656667259977321e-11,0
0.0037167288558571957,0.018484690565399274,0.013805867537616055,0.31027799552256707,-2.6227105286984943e-12,0
0.0027155903752670821,0.013506125827503903,0.0073722157699659006,0.30787580458929992,4.8931360163544751e-12,0
0.00062838728924534762,0.0031254223520659056,0.00039904449004151711,0.30547361365603276,1.1747515819847637e-12,0
0.0025644247130151166,0.012755151836800583,0.0065642773200354628,0.3030714227227656,-1.4018180295302601e-12,0
0.0037547355273032127,0.01867621885427307,0.014079239436715242,0.30066923178949845,-5.4526077251034154e-13,0
0.0046444101416730152,0.023102216862577327,0.02154502036722597,0.29826704085623129,3.6500606457187996e-13,0
0.0054407211485372996,0.027064039217164639,0.029568704964058209,0.29586484992296413,2.409471128055464e-13,0
0.0061272561372690531,0.030479988746751327,0.037503407439630786,0.29346265898969698,-6.8128067524471683e-14,0
0.0067857780406872974,0.033756748095753589,0.045999306143173664,0.29106046805642982,-9.5806038322052065e-14,0
0.0073769378147736705,0.036698543395065578,0.054364239278742163,0.28865827712316267,-2.3229990356836808e-15,0
0.0079596217062927275,0.039598291576497906,0.063292599163370405,0.28625608618989551,3.2236723441565434e-14,0
0.0084920391658677707,0.042248071784704161,0.072043895359606119,0.28385389525662841,9.8981251855818179e-15,0
0.0090242411417670379,0.044896867764682477,0.08135771116471481,0.28145170432336131,-8.275368908268218e-15,0
0.00951485190428061,0.047338816667856977,0.090444994040742799,0.27904951339009409,-5.987218299415547e-15,0
0.010009431427048299,0.049800574341661005,0.10009256304787952,0.27664732245682694,8.4556886656648859e-16,0
0.010467275677317511,0.052079613013463297,0.10945919019701629,0.27424513152355978,2.4236314126242531e-15,0
0.010931515927254732,0.054390516930414037,0.11938428805387083,0.27184294059029268,5.8377991243198166e-16,0
0.011361836276530573,0.056532682675915137,0.12896876138022664,0.26944074965702547,-6.6292280382470534e-16,0
0.011799886819409399,0.058713334789404513,0.13910536804752488,0.26703855872375831,-4.5644007577010491e-16,0
0.012206001519298532,0.060735096988798282,0.14884542994389771,0.26463636779049116,5.5910569881851736e-17,0
0.012620231347872154,0.062797245446716082,0.15911951930658094,0.26223417685722406,1.8939144901483204e-16,0
0.013004113513381011,0.06470838529947269,0.16894691833208586,0.25983198592395695,5.8045914154322594e-17,0
0.013395969883399817,0.066659196026965878,0.17928203861415648,0.2574297949906898,-4.5726561608217437e-17,0
0.013758940486006612,0.068466253481092587,0.18912892828427874,0.25502760405742264,-4.0066864787540111e-17,0
0.014128819228505951,0.070307663821999558,0.19943390621876958,0.25262541312415543,-8.8014833088593802e-19,0
0.014471904129461166,0.072015713496241807,0.20923664725467728,0.25022322219088833,1.4551226960891852e-17,0
0.014819857635642327,0.073747954563806187,0.21941857489292815,0.24782103125762117,6.6505247776939127e-18,0
0.015143677329714464,0.075360056709835394,0.22911146573814248,0.24541884032435402,-2.4403789314445387e-18,0
0.015469358026167085,0.07698137185033424,0.23907123233728889,0.24301664939108683,-3.527151079304267e-18,0
0.01577432373163638,0.07849954786453861,0.24858946880647984,0.24061445845781965,-7.1791722865688818e-19,0
0.016077331287489255,0.080007920360042423,0.25823045993428223,0.23821226752455249,9.9907846322591331e-19,0
0.016363385337639987,0.081431860714053894,0.26750017163198581,0.23581007659128531,7.059499607116796e-19,0
0.016643682126690297,0.082827081345745193,0.27674171542452164,0.23340788565801812,-4.2325581984077953e-20,0
0.01690992260333498,0.084152277455938035,0.28566496380022433,0.23100569472475102,-2.800313365820362e-19,0
0.017167901852668876,0.085436283738019966,0.29444622026607153,0.22860350379148386,-1.093605604683039e-19,0
0.017413254337490976,0.086657370909783912,0.30292081427603845,0.22620131285821668,5.4665892440010105e-20,0
0.017648871212481747,0.087829923360720916,0.31117211130763828,0.22379912192494955,6.3646848746181036e-20,0
0.017872507280028916,0.08894276357489872,0.31910618539066804,0.22139693099168239,8.9750339054415788e-21,0
0.018085660650233849,0.090003343719010184,0.32676110908052053,0.21899474005841524,-1.9430168393913172e-20,0
0.018286982186500302,0.091004947706474562,0.33407420004763455,0.21659254912514808,-1.1394386351441267e-20,0
0.018477239040407885,0.091951390388305618,0.34105950325081513,0.21419035819188098,2.0421795924575786e-21,0
0.01865573851176975,0.09283922239830196,0.34767858382737865,0.21178816725861382,4.8755521712087472e-21,0
0.01882295781555382,0.093670816766671425,0.35393682189708187,0.20938597632534667,1.3150654388876568e-21,0
0.018977995528303215,0.094441686183569476,0.35978873229711594,0.20698378539207954,-1.081604733863261e-21,0
0.019121677380361097,0.095155938723761505,0.36525455220578923,0.20458159445881238,-7.476357636565941e-22,0
0.019253113846267253,0.095809147062856689,0.3702902924411654,0.20217940352554523,-1.575760393516562e-22,0
0.019372888966400541,0.096404217217385332,0.37490892232189815,0.1997772125922781,-3.8360200922954794e-22,0
0.019480509573174355,0.09693869505326333,0.37908290983292103,0.19737502165901094,-4.4730911828749418e-23,0
0.019576787704921363,0.097416621777591375,0.38283625368535362,0.19497283072574378,1.8021404724261618e-21,0
0.019660665889366775,0.097832735946790275,0.38612079896432949,0.19257063979247663,2.2528007521486191e-21,0
0.019732609789391335,0.098189355865052841,0.38894868265605193,0.19016844885920947,-3.2894341477017402e-21,0
0.019791939481700129,0.09848309972432176,0.39128787826643874,0.18776625792594231,-9.519769535303329e-21,0
0.019839158547857848,0.098716475222360184,0.39315388400319812,0.18536406699267519,1.5067145500197886e-21,0
0.019873797415067947,0.098887148086755985,0.39452462888960288,0.18296187605940806,2.878060519657752e-20,0
0.019896039293463518,0.098996032606241222,0.39540481644278941,0.1805596851261409,1.8621991396599636e-20,0
0.019905810565586813,0.099042765513367242,0.39578986080934653,0.17815749419287374,-7.2686246052948799e-20,0
0.019903043917046996,0.099027015302254134,0.39567639220593587,0.17575530325960659,-1.0584899071628221e-19,0
0.019887626025578163,0.098948221962923813,0.39506010955720022,0.17335311232633943,1.6321155678788555e-19,0
0.019859593077697229,0.098806569754959592,0.39394365761087624,0.17095092139307227,4.1501609256226802e-19,0
0.019818873137709577,0.098601705377085735,0.3923263006453952,0.16854873045980512,-3.290742048919698e-19,0
0.019765465978568847,0.098333632692161832,0.39021116352914281,0.16614653952653799,-1.4393329190451618e-18,0
0.01969924311400301,0.098001717865944374,0.38759724787202954,0.16374434859327083,6.4452793855890811e-19,0
0.019620340074255151,0.097606640931252417,0.38449498618942335,0.16134215766000368,4.8596812268070957e-18,0
0.019528477630717106,0.09714701895801045,0.38089948166755599,0.15893996672673652,-1.6325112729020957e-18,0
0.019423912819151113,0.096624137194630491,0.37682786936360646,0.15653777579346936,-1.660524114990989e-17,0
0.019306356490880316,0.096036564215620804,0.37227696848672331,0.15413558486020223,7.8361768365255152e-18,0
0.019176431696626223,0.095387406610091,0.36727981525866721,0.15173339392693511,5.774859750245498e-17,0
0.019032761647895646,0.094669823678407067,0.36179370923463294,0.14933120299366795,-5.1685690806493692e-17,0
0.01887613375671484,0.093887740454541055,0.35586018727394764,0.14692901206040082,-1.9143858133252614e-16,0
0.018706515839803987,0.09304100542552543,0.34949022834868532,0.14452682112713366,3.2903856268638262e-16,0
0.018523942792709892,0.092129801106287462,0.34269833682627854,0.14212463019386651,4.4742595662016035e-16,0
0.018328405147089409,0.091154089735792268,0.33549838675427496,0.13972243926059935,-1.7984075751129468e-15,0
0.01812047161650018,0.090116709358682823,0.32792622535889326,0.13732024832733219,8.6209953500851105e-16,0
0.017898944438608833,0.089011713275571586,0.31995439387250219,0.13491805739406504,6.809332693658957e-15,0
0.017664225124068348,0.087841108967299228,0.31161509961708572,0.13251586646079788,-1.6474478752483443e-14,0
0.017415076777136398,0.08659875681546253,0.30288388816259171,0.13011367552753073,7.7103662333387636e-15,0
0.017152684457708112,0.085290561587967648,0.29382290201238331,0.1277114845942636,6.5049266329503771e-14,0
0.016874771222979909,0.08390521364853086,0.28437623805285128,0.12530929366099644,-2.192832556037743e-13,0
0.016583562705299659,0.082453792540279708,0.27464345203316182,0.1229071027277293,4.5346065123377577e-13,0
0.016274722449212378,0.080914750949586264,0.26450679272573668,0.12050491179446216,-5.3449657870777009e-13,0
0.015952813883018835,0.079310792289097251,0.25414425245378591,0.11810272086119503,-3.8553435121397526e-13,0
0.015608593011988248,0.077595974656374953,0.24329282534105248,0.11570052992792788,4.2108859434823638e-12,0
0.015253832254140721,0.07582884061849271,0.23235698126895998,0.11329833899466074,-1.6515078160666913e-11,0
0.014859012919418393,0.073862667775279028,0.22048238062256645,0.11089614806139358,4.9535572587637528e-11,0
0.014470565123366102,0.071928278125149417,0.2091033916740358,0.10849395712812646,-6.4938307665740983e-11,0
0.014018512017012871,0.069677874652664923,0.19624121287558186,0.10609176619485974,-7.9293493707429439e-10,0
0.013550724086308894,0.067349328459806262,0.18336124742384954,0.10368957526165448,9.4613492055672514e-09,0
0.012991730877893555,0.064567567014709323,0.16854387650323194,0.10128738433016125,-4.3713961393901079e-08,0
0.012303287757542157,0.061152001201546569,0.15115317395030584,0.098885193550170059,-1.8950272139845755e-07,0
0.011280380381688191,0.056105440761223174,0.12706278137762733,0.096483037674847477,7.761602481125828e-06,0
0.010626650327342021,0.052843292099341986,0.11276180488967506,0.09408267719574559,8.125019221753339e-05,0
0.010578021156758525,0.052451937053521358,0.11173131692183466,0.091689530514360962,0.00027839375603744986,0
0.010575784442434058,0.052154155182482238,0.11168283558279604,0.089310464284030944,0.00060466881604183636,0
0.010582511564390506,0.051778446070081231,0.11182364157493882,0.086951713997657595,0.0010550740182741695,0
0.010563416101432912,0.051161162179447127,0.11141901413591533,0.084618772245823037,0.0016245543884610431,0
0.010558286582722242,0.050525924778296503,0.11130953798492162,0.082316822863659711,0.0023086571104823208,0
0.010564148598225409,0.04987552110435986,0.11143175188096788,0.080049497447272494,0.0031003787280432693,0
0.010526685435184077,0.048962865269142855,0.11064156602944547,0.07781942035845546,0.0039917202613627169,0
0.01052202345602659,0.048182004618895657,0.11054238502306261,0.075628865818800378,0.0049763940667145665,0
0.010493267924219651,0.047283109058372789,0.10993786080913842,0.073478230659027491,0.0060456356222215709,0
0.010451067006291358,0.046321703222218305,0.10905427891647196,0.071367258809991549,0.0071913181072007296,0
0.010413767581360308,0.045410344988559052,0.10827628849539371,0.069295564713044683,0.008406681583415539,0
0.010383742618241831,0.044606570801360275,0.1076519807244871,0.06726128707480783,0.0096838251884640777,0
0.010333054769268317,0.043803774235113682,0.10660276586722293,0.065260129188400601,0.01101240640686493,0
0.010247197510080207,0.042941917436772108,0.10483792239369163,0.063287177326296962,0.01238261096826793,0
0.010158607709424812,0.042198166207320358,0.10303252133812098,0.061337717899455649,0.013786108444816821,0
0.010021906052734593,0.041373515931998735,0.10027773305420594,0.05940511152907732,0.015212796546853577,0
0.0098359490867860472,0.040403918418825915,0.096590527463667961,0.057483286707175285,0.016653996025368868,0
0.0096221106576061706,0.039349077386374096,0.092435977258160537,0.055569366117488583,0.018105683298285543,0
0.0094312177972741829,0.038407020764439817,0.088804383503082396,0.053662023852230269,0.01956600538524406,0
0.0092509760761312065,0.037511076084264447,0.085442217947461818,0.051760452062716539,0.021033836015272464,0
0.0091228495955211451,0.036850598564443712,0.083091637198894203,0.04986467403574258,0.022509139703587047,0
0.0090281240353268389,0.036341903112146377,0.081374818688499675,0.047973462631882326,0.023990299776900086,0
0.0089454533581261198,0.035858724009332238,0.079891130253159262,0.046085889052041425,0.025476090658749659,0
0.0089390669155636777,0.03564583683392987,0.079776865712239645,0.04420323546659774,0.026968108501239207,0
0.0089833241183087248,0.035591794563105371,0.080568546864060564,0.042327395507935919,0.028468675868112754,0
0.0091268360243430338,0.035889966523489275,0.083163085319466562,0.040460500401166777,0.029980351670406122,0
0.0093454297159551065,0.036429217242782488,0.087194138533602486,0.038604251071537331,0.031505073174956558,0
0.0096900661907617924,0.037427895115383018,0.093743430014810059,0.036760631000438526,0.033045031516514896,0
0.010168373755678875,0.039018842186484229,0.10322601647262895,0.034929897086088388,0.034600295824599434,0
0.010756599009778428,0.041188668923974818,0.11551404415850566,0.03310652705634165,0.036164213607797119,0
0.011404513403825223,0.043768821258558119,0.12984853845769342,0.031281787742933963,0.0377265292026569,0
0.012177732132931074,0.047075843938828167,0.14805227350419972,0.029447304894499905,0.039277358742480437,0
0.013130276133744035,0.051375826628550197,0.17211882095535308,0.027593770426395485,0.040805289172662865,0
0.014352600368650355,0.057161658551611476,0.20565528466850477,0.025712133348474057,0.042298367739315973,0
0.016064779774140229,0.065607225564392108,0.25764715938508537,0.023791799462341959,0.043741076024944592,0
0.018301292142131553,0.077253105331430441,0.33437675834425667,0.0218183503562384,0.045109699285588167,0
0.021587139792909008,0.094727260487546192,0.46521960914914851,0.019775529297227867,0.046371406730292601,0
0.021125381934784776,0.096527912598685997,0.44556755632230993,0.01765046735545734,0.047487598359613553,0
0.018355615843988003,0.087052308783858362,0.33636488610432841,0.015437909297622347,0.048416087407683953,0
0.0084274606849778638,0.041044418159336113,0.070903002074205537,0.013143093311626173,0.049114031690274951,0
0.024015094195931449,0.11859189945724401,0.57569570992335029,0.010788593437619108,0.049577049917193708,0
0.038868046472971346,0.19302200995254548,1.5076740151048535,0.0084030376069292763,0.04984614248540814,0
0.04443951760005644,0.22105997423667972,1.9707108835405462,0.0060049159807499912,0.049973650895599589,0
0.051718385522931606,0.25736581142338483,2.668757604296256,0.0036032438943587094,0.050011340738992036,0
0.083175871915603217,0.41392206530913206,6.90102173115356,0.0012010755270605261,0.050006919963926783,0
